# time,x(N),y(E),z(D),psi
2.443317785420569876e+00,-1.360560391330190022e+00,-9.257212745643730312e-01,-5.138662512566810392e+00,-5.130866593291120159e-01
2.462575683123779946e+00,-1.383965289570560087e+00,-9.388787833157210549e-01,-5.121104973218789880e+00,-5.193130099205469641e-01
2.481833580826990016e+00,-1.406210470058320006e+00,-9.514703158948379924e-01,-5.102353599763469916e+00,-5.258370896734769762e-01
2.501091478530200085e+00,-1.427266493580239937e+00,-9.635309518091039749e-01,-5.082401724458679659e+00,-5.325557207579190155e-01
2.520349376233419925e+00,-1.446794565861919901e+00,-9.749795394192990461e-01,-5.061859637509369847e+00,-5.398517708879619903e-01
2.539607273936629994e+00,-1.463475472555799906e+00,-9.854166084634049527e-01,-5.043222803693120149e+00,-5.494238179725959847e-01
2.558865171639840064e+00,-1.476278038592020003e+00,-9.946276833678450169e-01,-5.028370860466999659e+00,-5.620915167394600065e-01
2.578123069343050133e+00,-1.485138995123719940e+00,-1.002768298832209970e+00,-5.017298443155429943e+00,-5.771928318317169904e-01
2.597380967046269973e+00,-1.489999990524379925e+00,-1.009999999052699993e+00,-5.010000007500120311e+00,-5.942081802065619645e-01
2.624311020586199916e+00,-1.489989133874279892e+00,-1.018905127070049987e+00,-5.006110692765389558e+00,-6.204567713177360222e-01
2.651241074126140074e+00,-1.481921959513009979e+00,-1.026825602330710074e+00,-5.009568934268980200e+00,-6.488176217357679576e-01
2.678171127666070017e+00,-1.465486349811099931e+00,-1.034222696194109892e+00,-5.020730143320429661e+00,-6.742153271530150205e-01
2.705101181206010175e+00,-1.440218730664539981e+00,-1.041471665797119917e+00,-5.040565439508520207e+00,-6.924818382502440084e-01
2.732031234745949888e+00,-1.406597121254699934e+00,-1.048769319902610020e+00,-5.068929851872249870e+00,-7.076410758137490209e-01
2.758961288285879832e+00,-1.365832461489459915e+00,-1.056188627760189958e+00,-5.104527379993050396e+00,-7.226075092358800189e-01
2.785891341825819989e+00,-1.320297608079189944e+00,-1.063733465224419916e+00,-5.143238134950900431e+00,-7.344564451310809927e-01
2.812821395365760146e+00,-1.271996375222490094e+00,-1.071383263646690009e+00,-5.181273985791469805e+00,-7.417419271352060361e-01
2.839751448905690090e+00,-1.221429014180509975e+00,-1.079141776182759971e+00,-5.217899981601619608e+00,-7.454271256893659769e-01
2.866681502445629803e+00,-1.168975368239689949e+00,-1.087011933536119912e+00,-5.252596476241730095e+00,-7.463740694974789758e-01
2.893611555985569961e+00,-1.114788445495310087e+00,-1.095005093930520035e+00,-5.285410007153510392e+00,-7.455430085897289949e-01
2.920541609525499904e+00,-1.059022423780239919e+00,-1.103131814342970030e+00,-5.316383761057410062e+00,-7.436044298701960376e-01
2.947471663065440062e+00,-1.001831573690530108e+00,-1.111401486661030003e+00,-5.345558811008840117e+00,-7.411484714253829820e-01
2.974401716605380219e+00,-9.433640394405320428e-01,-1.119814495242940078e+00,-5.372969974402730386e+00,-7.390349194075810368e-01
3.001331770145310163e+00,-8.837400095088340235e-01,-1.128337652807819946e+00,-5.398641835606570183e+00,-7.375090811627289522e-01
3.028261823685249876e+00,-8.230405103402469447e-01,-1.136892244037480015e+00,-5.422589602277749776e+00,-7.362313279266260446e-01
3.055191877225190034e+00,-7.613205517811290068e-01,-1.145369175942059892e+00,-5.444821020278530099e+00,-7.349749851539519874e-01
3.082121930765119977e+00,-6.986185983063459837e-01,-1.153639864499010015e+00,-5.465337438546519877e+00,-7.335884885851019499e-01
3.109051984305060135e+00,-6.349626636417540215e-01,-1.161563274464270101e+00,-5.484134276091830351e+00,-7.319701505787270523e-01
3.135982037844990078e+00,-5.703742180644180149e-01,-1.168990495596069934e+00,-5.501201280194430332e+00,-7.300513857281649699e-01
3.162912091384929791e+00,-5.049500409010809765e-01,-1.175838602355099960e+00,-5.516012046507899669e+00,-7.282906523547499900e-01
3.189842144924869949e+00,-4.387812684004639974e-01,-1.182063668030489900e+00,-5.528039688411159780e+00,-7.270996358466089715e-01
3.216772198464799892e+00,-3.718750390208219736e-01,-1.187598847775779953e+00,-5.537272008385789590e+00,-7.263325381995480168e-01
3.243702252004740050e+00,-3.042319359954669955e-01,-1.192396244859950105e+00,-5.543726000092060069e+00,-7.259202784879360548e-01
3.270632305544680207e+00,-2.358547501886240072e-01,-1.196428651018959899e+00,-5.547394251189560421e+00,-7.257329115449100421e-01
3.297562359084610151e+00,-1.667490337480010132e-01,-1.199684058929249897e+00,-5.548244299041320104e+00,-7.256318125402769770e-01
3.324492412624549864e+00,-9.691553104994669876e-02,-1.202151401943619913e+00,-5.546271115604650248e+00,-7.255815872722249926e-01
3.351422466164490022e+00,-2.635445322913880159e-02,-1.203823191593820008e+00,-5.541470239126139674e+00,-7.255602132094860490e-01
3.378352519704419965e+00,4.513645214257239885e-02,-1.204428671803440043e+00,-5.535258047128380099e+00,-7.220894734092010436e-01
