# time,x(N),y(E),z(D),psi
6.703320104798350165e+00,3.247781178893809795e+00,1.155050964821590087e+00,-2.077441109859659907e+00,2.085591226432970124e-01
6.747986273417869718e+00,3.201152890795750050e+00,1.236558654757970110e+00,-2.064621954749089827e+00,2.091597151506230101e-01
6.792652442037390159e+00,3.150144672621809860e+00,1.317095266253929919e+00,-2.052984482337380179e+00,2.097913786588539997e-01
6.837318610656909712e+00,3.094683276219759804e+00,1.396635769258760096e+00,-2.042578971116240094e+00,2.104608207701079980e-01
6.881984779276430153e+00,3.034707299745440068e+00,1.475158684215780003e+00,-2.033457707328750086e+00,2.111854870391799976e-01
6.926650947895949706e+00,2.970172006307790102e+00,1.552644199359840105e+00,-2.025674177250070152e+00,2.119880862215060002e-01
6.971317116515470147e+00,2.901060983644269786e+00,1.629054630571800111e+00,-2.019278963452970199e+00,2.128804071077159965e-01
7.015983285134989700e+00,2.827402357887410123e+00,1.704303765360859924e+00,-2.014318349899829830e+00,2.138721550104840108e-01
7.060649453754510141e+00,2.749281489184100202e+00,1.778241403673139986e+00,-2.010841575476539855e+00,2.150019966010570105e-01
7.105315622374029694e+00,2.666848555722180159e+00,1.850662347033299904e+00,-2.008909327017069923e+00,2.163459572915709950e-01
7.149981790993550135e+00,2.580323686603020139e+00,1.921329177071920080e+00,-2.008597949105619840e+00,2.180011760636209883e-01
7.194647959613069688e+00,2.489999989228090183e+00,1.989999990413610087e+00,-2.009999949482330184e+00,2.200587484879200084e-01
7.246657201523300174e+00,2.380544991025570045e+00,2.067167070845739918e+00,-2.013833096662089872e+00,2.230313054265669892e-01
7.298666443433529771e+00,2.267176809313930175e+00,2.141106414383379786e+00,-2.019916853894609954e+00,2.265811101687600082e-01
7.350675685343760257e+00,2.150703537850739977e+00,2.211684831988910194e+00,-2.028070527945220025e+00,2.305542475027790028e-01
7.402684927253989855e+00,2.031956735425569871e+00,2.278854257559320029e+00,-2.038155607321430196e+00,2.347062135462930077e-01
7.454694169164220341e+00,1.911743681954980012e+00,2.342636302535169968e+00,-2.050072414732579951e+00,2.387474980458799967e-01
7.506703411074449939e+00,1.790798299037110075e+00,2.403102742817969872e+00,-2.063751527568149946e+00,2.423837018074989913e-01
7.558712652984680425e+00,1.669733008948709907e+00,2.460353737902759796e+00,-2.079140069704429994e+00,2.453563415334439890e-01
7.610721894894900252e+00,1.548996518401609901e+00,2.514495341476890022e+00,-2.096185064534460185e+00,2.474989628348140125e-01
7.662731136805129850e+00,1.428851044772950107e+00,2.565619388778220156e+00,-2.114822285225149923e+00,2.488425370038550022e-01
7.714740378715360336e+00,1.309395353544229978e+00,2.613793367021409964e+00,-2.134974317388719900e+00,2.496970934405260134e-01
7.766749620625589934e+00,1.190642875511670029e+00,2.659066246047599780e+00,-2.156552816944199868e+00,2.503667044988829860e-01
7.818758862535820420e+00,1.072592188048230089e+00,2.701477968134649910e+00,-2.179464225071900074e+00,2.509475141100300233e-01
7.870768104446050017e+00,9.552444613930439754e-01,2.741061011550060211e+00,-2.203614061046999861e+00,2.514440003430349901e-01
7.922777346356279615e+00,8.386014026966399637e-01,2.777839734934279825e+00,-2.228906921619460135e+00,2.518609928547509980e-01
7.974786588266510101e+00,7.226652475755089844e-01,2.811830879320980081e+00,-2.255246225794389936e+00,2.522027870917429859e-01
8.026795830176739699e+00,6.074391766831129802e-01,2.843044254419909933e+00,-2.282534265944029972e+00,2.524718231263129997e-01
8.078805072086970185e+00,4.929270761666669776e-01,2.871483175582509872e+00,-2.310672266157340005e+00,2.526708969099930036e-01
8.130814313997200671e+00,3.791335924079640152e-01,2.897144808917630154e+00,-2.339560392428849944e+00,2.528024819196370010e-01
8.182823555907429380e+00,2.660641030174880073e-01,2.920020296655359893e+00,-2.369097742417729968e+00,2.528691816444529894e-01
8.234832797817659866e+00,1.537247895089489946e-01,2.940094696742109992e+00,-2.399182301984370103e+00,2.528735826260190001e-01
8.286842039727890352e+00,4.212273318135850014e-02,2.957346707052059820e+00,-2.429710868752609887e+00,2.528183600127080211e-01
8.338851281638120838e+00,-6.873392461983389434e-02,2.971748175054830021e+00,-2.460578937373770092e+00,2.527062515163649992e-01
