# time,x(N),y(E),z(D),psi
3.871398562030909929e+00,-1.019401051133639990e+00,-3.440419598122590017e+00,-4.432889773578160053e+00,1.241034132040240018e-01
3.928414796547440080e+00,-9.083347497380600544e-01,-3.456466379623599927e+00,-4.463200944140719884e+00,1.182034982468490036e-01
3.985431031063960017e+00,-7.962287943661500167e-01,-3.469951569689619930e+00,-4.489483147426719611e+00,1.120778295186790063e-01
4.042447265580490168e+00,-6.833293912982849605e-01,-3.480920360628790178e+00,-4.511658458772700442e+00,1.057649003623870043e-01
4.099463500097010105e+00,-5.698589760960880435e-01,-3.489402472953759826e+00,-4.529622667211979703e+00,9.927951940592559532e-02
4.156479734613530042e+00,-4.560130387521240114e-01,-3.495411946884189991e+00,-4.543248115664519915e+00,9.265560832203749431e-02
4.213495969130059748e+00,-3.419567124742020070e-01,-3.498949842352370165e+00,-4.552373537141019888e+00,8.582022604881199557e-02
4.270512203646579685e+00,-2.278174628553429892e-01,-3.500000034976630037e+00,-4.556802012525300150e+00,7.881429221364960602e-02
4.327528438163110280e+00,-1.136856962140019994e-01,-3.498519976565650058e+00,-4.556404622232589574e+00,7.188131907478920168e-02
4.384544672679630217e+00,3.666771351588379922e-04,-3.494455251445049981e+00,-4.550986964033460147e+00,6.494768078383070242e-02
4.441560907196150154e+00,1.143092515192670050e-01,-3.487741177186920005e+00,-4.540374153283780245e+00,5.841789164100130022e-02
4.498577141712679861e+00,2.281414984709410065e-01,-3.478287326969359938e+00,-4.524348780502170264e+00,5.174314988051560010e-02
4.555593376229199798e+00,3.418930797121499943e-01,-3.465997648103749995e+00,-4.502811763808820089e+00,4.552737475077110046e-02
4.612609610745730393e+00,4.555991766612220162e-01,-3.450777092476140062e+00,-4.475716830582659789e+00,3.904941424306820202e-02
4.669625845262250330e+00,5.692796182154450380e-01,-3.432508535558369989e+00,-4.442994508404249920e+00,3.294366609669339974e-02
4.726642079778770267e+00,6.829811719925620306e-01,-3.411105778620779905e+00,-4.404602064361590408e+00,2.661422350977990167e-02
4.783658314295299974e+00,7.967197283760090176e-01,-3.386434832185039934e+00,-4.360470313476949578e+00,2.055262325925810013e-02
4.840674548811819911e+00,9.105474869587869557e-01,-3.358410867653209841e+00,-4.310552860434220257e+00,1.433923291575000050e-02
4.897690783328349617e+00,1.024478681512370093e+00,-3.326882147628619890e+00,-4.254786409134189817e+00,1.082047468171100021e-02
4.954707017844870443e+00,1.138527418190290019e+00,-3.291658870819770044e+00,-4.193113325898090160e+00,1.177377359710539938e-02
5.011723252361400149e+00,1.252622511518810100e+00,-3.252390554373730147e+00,-4.125463632811020354e+00,1.512422510804829930e-02
5.068739486877920086e+00,1.366702882909540007e+00,-3.208780783490079891e+00,-4.051784357825369831e+00,1.969737165657119843e-02
5.125755721394440023e+00,1.480682898013879978e+00,-3.160551730203580156e+00,-3.972030655800109944e+00,2.499961792172740102e-02
5.182771955910969730e+00,1.594497345733020044e+00,-3.107494817025350020e+00,-3.886172686960430056e+00,3.068638896906209987e-02
5.239788190427489667e+00,1.708067909464719980e+00,-3.049420586925740029e+00,-3.794187811750319828e+00,3.665307991587159892e-02
5.296804424944020262e+00,1.821330707193580034e+00,-2.986184052736930106e+00,-3.696063189237260183e+00,4.278516339566169890e-02
5.353820659460540199e+00,1.934212716774629914e+00,-2.917651991071819939e+00,-3.591792297219489782e+00,4.906855652286439690e-02
5.410836893977060136e+00,2.046649531091659924e+00,-2.843719478005310108e+00,-3.481376116923189823e+00,5.546066947615720111e-02
5.467853128493589843e+00,2.158570123151720033e+00,-2.764290594004129797e+00,-3.364820943604540204e+00,6.196361798760510048e-02
