# time,x(N),y(E),z(D),psi
6.143230286700440246e+00,2.932182107175940189e+00,2.348869888685120033e-01,-2.262075512587229831e+00,-6.404954545570239466e-01
6.180719509362860187e+00,2.920998553672510045e+00,3.374416430483290208e-01,-2.239288572092749785e+00,-6.329551024844319862e-01
6.218208732025280128e+00,2.908372723825590089e+00,4.403108144239230026e-01,-2.217095183239110145e+00,-6.251362721142319501e-01
6.255697954687700069e+00,2.894296468444350179e+00,5.433636388585819654e-01,-2.195662494875080029e+00,-6.175624547171869594e-01
6.293187177350120010e+00,2.878749180917489880e+00,6.464502028425720415e-01,-2.175076228841319903e+00,-6.094639494218070386e-01
6.330676400012539951e+00,2.861703528351450032e+00,7.494093378676980333e-01,-2.155378761244529873e+00,-6.016629350796279807e-01
6.368165622674959891e+00,2.843141091137909804e+00,8.520773349186360202e-01,-2.136592695221180005e+00,-5.932802194293760323e-01
6.405654845337379832e+00,2.823031405248579873e+00,9.542847178687959842e-01,-2.118738302448019972e+00,-5.852990968936270244e-01
6.443144067999799773e+00,2.801362810742459963e+00,1.055861600886240037e+00,-2.101828561261009920e+00,-5.766784865686830353e-01
6.480633290662219714e+00,2.778109013312299869e+00,1.156631719143520032e+00,-2.085893171976420213e+00,-5.685438165215580542e-01
6.518122513324639655e+00,2.753269001707490116e+00,1.256418488323020055e+00,-2.070923719435699972e+00,-5.597684471061710187e-01
6.555611735987059596e+00,2.726815356777189781e+00,1.355040042540960110e+00,-2.056944386522269852e+00,-5.515007847428690102e-01
6.593100958649480425e+00,2.698746148641280040e+00,1.452308166424260083e+00,-2.043967753144510180e+00,-5.427380803205139603e-01
6.630590181311900366e+00,2.669028326883029933e+00,1.548040711116400070e+00,-2.031874313231400109e+00,-5.347980567192269774e-01
6.668079403974320307e+00,2.637597558985429913e+00,1.642040174421580012e+00,-2.020729198527880133e+00,-5.262468000030580129e-01
6.705568626636740248e+00,2.604362011730830151e+00,1.734046920876590070e+00,-2.010680440109199996e+00,-5.181569328068059699e-01
6.743057849299160189e+00,2.569247910575040095e+00,1.823761337998659915e+00,-2.001895987022400014e+00,-5.097969450323599494e-01
6.780547071961580130e+00,2.532122022810490147e+00,1.910785304746470015e+00,-1.994562383662229932e+00,-5.010932725645830255e-01
6.818036294624000071e+00,2.489999975122370035e+00,1.989999980132709956e+00,-2.010000019949839789e+00,-4.958312911037370263e-01
6.871790277137179714e+00,2.421573720443860100e+00,2.091021044875239987e+00,-2.063798784376190021e+00,-4.850421896614259820e-01
6.925544259650349588e+00,2.349108135744609971e+00,2.185533792012760212e+00,-2.117384824699770185e+00,-4.737020418480660244e-01
6.979298242163530119e+00,2.272912815644129836e+00,2.273629636970710077e+00,-2.170117193503729780e+00,-4.622477145812630139e-01
7.033052224676699993e+00,2.193114385553410095e+00,2.355337392333099800e+00,-2.221732807046690183e+00,-4.503159037420039756e-01
7.086806207189869866e+00,2.109945657246949935e+00,2.430731639518870058e+00,-2.272116024117799782e+00,-4.386104855138410197e-01
7.140560189703050398e+00,2.023583634370849982e+00,2.499880963186940086e+00,-2.321152951173989898e+00,-4.270253407447640037e-01
7.194314172216220271e+00,1.934241442960620061e+00,2.562897364527440214e+00,-2.368724740849950106e+00,-4.159699055458980221e-01
7.248068154729390145e+00,1.842124835305170016e+00,2.619944825062880067e+00,-2.414717589603950110e+00,-4.054265768625719968e-01
7.301822137242569788e+00,1.747453868831440049e+00,2.671246630593940186e+00,-2.459068441645670067e+00,-3.954824133140200093e-01
7.355576119755739661e+00,1.650447251212880051e+00,2.717088097785009815e+00,-2.501736514701379921e+00,-3.863161014920060143e-01
7.409330102268910423e+00,1.551341977482030066e+00,2.757866109690700007e+00,-2.542705554967990000e+00,-3.782594831215619902e-01
7.463084084782090066e+00,1.450392034383660045e+00,2.794127510217390142e+00,-2.582001424046659999e+00,-3.752966048299249957e-01
7.516838067295259940e+00,1.347813417369529976e+00,2.826469915491640172e+00,-2.619687421634219859e+00,-3.785426334520829994e-01
7.570592049808439583e+00,1.243716246745490084e+00,2.855327409092180080e+00,-2.655804603461529911e+00,-3.850489293319679929e-01
7.624346032321610345e+00,1.138137746761010094e+00,2.880974378562669802e+00,-2.690359381038220032e+00,-3.930774012016199914e-01
7.678100014834780218e+00,1.031095954466779929e+00,2.903635645929750098e+00,-2.723344658551240194e+00,-4.018345220844469767e-01
